DataMessageGUID,SensorID,Sensor Name,Date,Value,Formatted Value,Battery,Raw Data,Sensor State,GatewayID,Alert Sent,Signal Strength,Voltage
bc2a9509-e023-43ee-a171-0b4e20523df4,687746,COMPUTER_ROOM-2,07/08/2023 00:00,186.08,186.08 lux,100,186.08|True|0,0,965435,FALSE,88,3.09
61fe46d4-ea3b-42ec-96d8-7b0f6a5b926e,687746,COMPUTER_ROOM-2,07/07/2023 23:40,186.24,186.24 lux,100,186.24|True|0,0,965435,FALSE,90,3.09
12ddd5c4-5285-45b3-b31a-cc9435c0abbd,687746,COMPUTER_ROOM-2,07/07/2023 23:20,186.16,186.16 lux,100,186.16|True|0,0,965435,FALSE,88,3.09
14989487-9bf2-402b-96a6-ff6cd933974a,687746,COMPUTER_ROOM-2,07/07/2023 23:00,186.24,186.24 lux,100,186.24|True|0,0,965435,FALSE,90,3.09
8302fd75-daa4-4034-9ad7-1610f9166d3c,687746,COMPUTER_ROOM-2,07/07/2023 22:40,186.16,186.16 lux,100,186.16|True|0,0,965435,FALSE,90,3.09
68152269-50f3-428d-a17d-0025b4f2de39,687746,COMPUTER_ROOM-2,07/07/2023 22:20,186.32,186.32 lux,100,186.32|True|0,0,965435,FALSE,86,3.09
15993a42-f001-4cd3-b524-e1bbca8eaf3b,687746,COMPUTER_ROOM-2,07/07/2023 22:00,186.32,186.32 lux,100,186.32|True|0,0,965435,FALSE,86,3.1
3d179052-f46c-43e5-aeb2-8ae1cc0ccb44,687746,COMPUTER_ROOM-2,07/07/2023 21:40,186.08,186.08 lux,100,186.08|True|0,0,965435,FALSE,88,3.1
384aa3e5-396f-48b4-8aaa-859f563bce24,687746,COMPUTER_ROOM-2,07/07/2023 21:20,186.08,186.08 lux,100,186.08|True|0,0,965435,FALSE,90,3.1
0e9dc281-548d-423c-b44e-bf3d34804016,687746,COMPUTER_ROOM-2,07/07/2023 21:00,186.16,186.16 lux,100,186.16|True|0,0,965435,FALSE,88,3.1
1dea4a67-06af-4dd5-8d18-9f81780ed256,687746,COMPUTER_ROOM-2,07/07/2023 20:40,186.16,186.16 lux,100,186.16|True|0,0,965435,FALSE,87,3.09
11d697cc-2467-4ab4-929d-51e7f0fdd664,687746,COMPUTER_ROOM-2,07/07/2023 20:20,186.24,186.24 lux,100,186.24|True|0,0,965435,FALSE,86,3.1
cbd60b00-5b9b-4a54-b547-e7ae9a9590a8,687746,COMPUTER_ROOM-2,07/07/2023 20:00,186.24,186.24 lux,100,186.24|True|0,0,965435,FALSE,84,3.1
a6597bbb-c89b-47f9-978b-c5949186d1f4,687746,COMPUTER_ROOM-2,07/07/2023 19:40,186.08,186.08 lux,100,186.08|True|0,0,965435,FALSE,88,3.09
666254a5-ee46-444f-84d2-5a5c4b28cb28,687746,COMPUTER_ROOM-2,07/07/2023 19:20,186.08,186.08 lux,100,186.08|True|0,0,965435,FALSE,87,3.1
a3dbc064-0bb9-4412-8ca4-f5ad68c1af7c,687746,COMPUTER_ROOM-2,07/07/2023 19:00,186.08,186.08 lux,100,186.08|True|0,0,965435,FALSE,88,3.1
ebe9c0de-717d-4106-b6f6-cb12f9df1cac,687746,COMPUTER_ROOM-2,07/07/2023 18:40,186.24,186.24 lux,100,186.24|True|0,0,965435,FALSE,92,3.1
b23f2363-9d12-44fa-859f-8eb7e602fb08,687746,COMPUTER_ROOM-2,07/07/2023 18:20,186.32,186.32 lux,100,186.32|True|0,0,965435,FALSE,90,3.1
a9f791ca-d1ed-4af4-a68e-c3deb9ec1e09,687746,COMPUTER_ROOM-2,07/07/2023 18:00,186.4,186.4 lux,100,186.4|True|0,0,965435,FALSE,92,3.1
755a7537-9444-4404-9dcc-4a30774f785d,687746,COMPUTER_ROOM-2,07/07/2023 17:40,186.4,186.4 lux,100,186.4|True|0,0,965435,FALSE,90,3.1
a409ac4e-3dba-452e-b826-ff073501c105,687746,COMPUTER_ROOM-2,07/07/2023 17:20,186.24,186.24 lux,100,186.24|True|0,0,965435,FALSE,95,3.1
3a59287b-3f2b-4260-ba54-28d583195b65,687746,COMPUTER_ROOM-2,07/07/2023 17:00,186.24,186.24 lux,100,186.24|True|0,0,965435,FALSE,95,3.1
a9dbbb65-5fac-46b4-a584-3a247433baf8,687746,COMPUTER_ROOM-2,07/07/2023 16:40,185.52,185.52 lux,100,185.52|True|0,0,965435,FALSE,92,3.1
eae88d6f-47ce-475b-9f3d-d22347d119dc,687746,COMPUTER_ROOM-2,07/07/2023 16:20,185.52,185.52 lux,100,185.52|True|0,0,965435,FALSE,89,3.1
29f59bef-fc96-4cdb-aaac-915884e15db8,687746,COMPUTER_ROOM-2,07/07/2023 16:00,185.6,185.6 lux,100,185.6|True|0,0,965435,FALSE,87,3.1
6eaccded-b9a0-40f3-a481-c3c76a1ee18b,687746,COMPUTER_ROOM-2,07/07/2023 15:40,185.6,185.6 lux,100,185.6|True|0,0,965435,FALSE,82,3.1
9d6cb60a-bd54-4e05-ad15-10a53b579355,687746,COMPUTER_ROOM-2,07/07/2023 15:20,185.6,185.6 lux,100,185.6|True|0,0,965435,FALSE,73,3.1
7bc5c7ae-d508-414d-b146-d038c935776f,687746,COMPUTER_ROOM-2,07/07/2023 15:00,185.68,185.68 lux,100,185.68|True|0,0,965435,FALSE,83,3.1
6799c7df-bc2d-4d9a-9de0-7873e524789e,687746,COMPUTER_ROOM-2,07/07/2023 14:40,185.6,185.6 lux,100,185.6|True|0,0,965435,FALSE,86,3.1
523296fd-f207-49c1-b0cf-eb078d38c917,687746,COMPUTER_ROOM-2,07/07/2023 14:20,185.68,185.68 lux,100,185.68|True|0,0,965435,FALSE,81,3.1
eb8fdf5a-6514-4748-b954-8c8158ab4d37,687746,COMPUTER_ROOM-2,07/07/2023 14:00,185.6,185.6 lux,100,185.6|True|0,0,965435,FALSE,80,3.1
e07bff34-b85b-4d59-8c55-94a764c47583,687746,COMPUTER_ROOM-2,07/07/2023 13:40,185.76,185.76 lux,100,185.76|True|0,0,965435,FALSE,83,3.1
993fb924-95f7-4764-8916-385490cd2897,687746,COMPUTER_ROOM-2,07/07/2023 13:20,185.68,185.68 lux,100,185.68|True|0,0,965435,FALSE,83,3.09
26f4f00f-f21a-4d66-a42a-d63bbfe77b03,687746,COMPUTER_ROOM-2,07/07/2023 13:00,185.6,185.6 lux,100,185.6|True|0,0,965435,FALSE,80,3.1
6abc0c6b-20e1-4124-99cb-dbf0d8bef262,687746,COMPUTER_ROOM-2,07/07/2023 12:40,185.52,185.52 lux,100,185.52|True|0,0,965435,FALSE,81,3.09
573c759f-b749-4469-9c32-ec84f6c93f04,687746,COMPUTER_ROOM-2,07/07/2023 12:20,185.68,185.68 lux,100,185.68|True|0,0,965435,FALSE,89,3.09
9ae2de9c-0820-44cd-ac8c-8863c9a0c7fe,687746,COMPUTER_ROOM-2,07/07/2023 12:00,185.76,185.76 lux,100,185.76|True|0,0,965435,FALSE,90,3.09
6bc079b2-162e-451d-9fb3-4687ef11371e,687746,COMPUTER_ROOM-2,07/07/2023 11:40,185.76,185.76 lux,100,185.76|True|0,0,965435,FALSE,89,3.1
55d6af8f-e546-4e8b-88b7-268ef8463daa,687746,COMPUTER_ROOM-2,07/07/2023 11:20,185.84,185.84 lux,100,185.84|True|0,0,965435,FALSE,87,3.1
7d74599b-c2c6-49c2-b37d-d81f2f7aa9d1,687746,COMPUTER_ROOM-2,07/07/2023 11:00,185.76,185.76 lux,100,185.76|True|0,0,965435,FALSE,90,3.1
5ab644c3-7f10-41e0-b346-2c1da73f1d0a,687746,COMPUTER_ROOM-2,07/07/2023 10:40,185.68,185.68 lux,100,185.68|True|0,0,965435,FALSE,84,3.1
9dd1eb5a-d0db-4127-93c2-120780b351b5,687746,COMPUTER_ROOM-2,07/07/2023 10:20,185.68,185.68 lux,100,185.68|True|0,0,965435,FALSE,81,3.1
3738aaef-cc95-445c-880c-c5dcdf914a35,687746,COMPUTER_ROOM-2,07/07/2023 10:00,185.76,185.76 lux,100,185.76|True|0,0,965435,FALSE,86,3.1
47c846e0-fadf-447f-985a-c89711cd3272,687746,COMPUTER_ROOM-2,07/07/2023 09:40,185.68,185.68 lux,100,185.68|True|0,0,965435,FALSE,86,3.1
910113ea-bf94-45eb-885e-f8c3b287421d,687746,COMPUTER_ROOM-2,07/07/2023 09:20,185.68,185.68 lux,100,185.68|True|0,0,965435,FALSE,77,3.1
eaa9ab0b-92ce-49b6-bb58-81d5347b21a7,687746,COMPUTER_ROOM-2,07/07/2023 09:00,185.44,185.44 lux,100,185.44|True|0,0,965435,FALSE,79,3.1
32b049f2-ae07-4888-919e-364cf3be28b0,687746,COMPUTER_ROOM-2,07/07/2023 08:40,185.68,185.68 lux,100,185.68|True|0,0,965435,FALSE,78,3.1
9265a399-4b36-4ca2-ac4c-55a99c3d19e0,687746,COMPUTER_ROOM-2,07/07/2023 08:20,185.52,185.52 lux,100,185.52|True|0,0,965435,FALSE,83,3.09
ffdd4e42-8b45-4dcc-9516-8a034ba7c9a8,687746,COMPUTER_ROOM-2,07/07/2023 08:00,185.44,185.44 lux,100,185.44|True|0,0,965435,FALSE,80,3.1
6dbde93c-2536-47bc-ba58-bcd2e76188c6,687746,COMPUTER_ROOM-2,07/07/2023 07:40,185.76,185.76 lux,100,185.76|True|0,0,965435,FALSE,83,3.1
36ae72f3-9748-4cfa-af84-f09bb8176e6c,687746,COMPUTER_ROOM-2,07/07/2023 07:20,185.6,185.6 lux,100,185.6|True|0,0,965435,FALSE,84,3.1
7195373f-353c-434d-80b9-7e47fdc48cd6,687746,COMPUTER_ROOM-2,07/07/2023 07:00,185.6,185.6 lux,100,185.6|True|0,0,965435,FALSE,89,3.1
6c1d3d21-42f9-424c-b9d7-652d2136a11b,687746,COMPUTER_ROOM-2,07/07/2023 06:40,185.52,185.52 lux,100,185.52|True|0,0,965435,FALSE,90,3.1
f509368f-e701-4050-b62a-f86a61618671,687746,COMPUTER_ROOM-2,07/07/2023 06:20,185.52,185.52 lux,100,185.52|True|0,0,965435,FALSE,87,3.1
d25ada76-72df-46e5-a272-068f2d49eed5,687746,COMPUTER_ROOM-2,07/07/2023 06:00,185.28,185.28 lux,100,185.28|True|0,0,965435,FALSE,88,3.1
d29e42b7-a1ab-49b2-b54b-181e4c6a0e70,687746,COMPUTER_ROOM-2,07/07/2023 05:40,185.6,185.6 lux,100,185.6|True|0,0,965435,FALSE,87,3.09
676e7406-f0e7-4dc2-990a-59bce98d12b7,687746,COMPUTER_ROOM-2,07/07/2023 05:20,185.68,185.68 lux,100,185.68|True|0,0,965435,FALSE,87,3.1
0fcd4e68-7b19-4ef8-a8bf-0089763822d0,687746,COMPUTER_ROOM-2,07/07/2023 05:00,185.44,185.44 lux,100,185.44|True|0,0,965435,FALSE,86,3.09
2d814205-da36-4873-8cf2-419418ed8a3f,687746,COMPUTER_ROOM-2,07/07/2023 04:40,186.16,186.16 lux,100,186.16|True|0,0,965435,FALSE,87,3.09
78afeab0-6048-4d18-aedf-73e3a30bd593,687746,COMPUTER_ROOM-2,07/07/2023 04:20,185.84,185.84 lux,100,185.84|True|0,0,965435,FALSE,85,3.1
1d0a1031-640e-4ce2-9e0b-2dac0c966f76,687746,COMPUTER_ROOM-2,07/07/2023 04:00,186.24,186.24 lux,100,186.24|True|0,0,965435,FALSE,88,3.1
dfb40058-820b-4fa9-acff-4b50bfbf25b3,687746,COMPUTER_ROOM-2,07/07/2023 03:40,186.16,186.16 lux,100,186.16|True|0,0,965435,FALSE,86,3.09
8bf43158-0193-491e-8a9e-82427d9b1a7f,687746,COMPUTER_ROOM-2,07/07/2023 03:20,186.08,186.08 lux,100,186.08|True|0,0,965435,FALSE,87,3.09
048404dd-94b2-48b7-bfac-78cb4f674c27,687746,COMPUTER_ROOM-2,07/07/2023 03:00,186.48,186.48 lux,100,186.48|True|0,0,965435,FALSE,88,3.09
06d99850-0d47-4374-b9ef-be8fcf160164,687746,COMPUTER_ROOM-2,07/07/2023 02:40,186.24,186.24 lux,100,186.24|True|0,0,965435,FALSE,87,3.1
e26de7d8-e703-48e4-a05c-c840031923f3,687746,COMPUTER_ROOM-2,07/07/2023 02:20,186.32,186.32 lux,100,186.32|True|0,0,965435,FALSE,87,3.1
91ec1279-ca25-4fa5-963e-476eb649417e,687746,COMPUTER_ROOM-2,07/07/2023 02:00,186.08,186.08 lux,100,186.08|True|0,0,965435,FALSE,87,3.09
0c206cf2-1f26-4699-b7a4-8768653cea1e,687746,COMPUTER_ROOM-2,07/07/2023 01:40,186.48,186.48 lux,100,186.48|True|0,0,965435,FALSE,87,3.1
3f15ad37-c545-4832-b092-6af1f237cde4,687746,COMPUTER_ROOM-2,07/07/2023 01:20,186.32,186.32 lux,100,186.32|True|0,0,965435,FALSE,87,3.09
93989aaa-f087-4498-966f-46f22e563cec,687746,COMPUTER_ROOM-2,07/07/2023 01:00,186.4,186.4 lux,100,186.4|True|0,0,965435,FALSE,86,3.1
f50cbf26-10f3-4f8e-a494-a5dabc089008,687746,COMPUTER_ROOM-2,07/07/2023 00:40,186.48,186.48 lux,100,186.48|True|0,0,965435,FALSE,87,3.1
6233ee0f-5750-4b51-a505-65eb836afc71,687746,COMPUTER_ROOM-2,07/07/2023 00:20,186.4,186.4 lux,100,186.4|True|0,0,965435,FALSE,86,3.09
21ff1117-e9d7-470a-8e89-de5fd2f021b9,687746,COMPUTER_ROOM-2,07/07/2023 00:00,186.4,186.4 lux,100,186.4|True|0,0,965435,FALSE,86,3.1
1b6ea32a-89ce-443a-a2d9-e3b345ba9474,687746,COMPUTER_ROOM-2,07/06/2023 23:40,186.4,186.4 lux,100,186.4|True|0,0,965435,FALSE,88,3.1
3148f827-dec7-42f1-ab94-335acb82420f,687746,COMPUTER_ROOM-2,07/06/2023 23:20,186.4,186.4 lux,100,186.4|True|0,0,965435,FALSE,86,3.1
d36a4c59-a9e5-44e6-8d23-059de0d51495,687746,COMPUTER_ROOM-2,07/06/2023 23:00,186.4,186.4 lux,100,186.4|True|0,0,965435,FALSE,86,3.1
f9d5c616-1b52-4182-a951-6f6f95f78b07,687746,COMPUTER_ROOM-2,07/06/2023 22:40,186.4,186.4 lux,100,186.4|True|0,0,965435,FALSE,86,3.1
4f031dd3-5d35-46db-91c9-ac2a46668d7f,687746,COMPUTER_ROOM-2,07/06/2023 22:20,186.32,186.32 lux,100,186.32|True|0,0,965435,FALSE,88,3.09
19ebff37-eccf-44a6-b9ac-d2a3462173c1,687746,COMPUTER_ROOM-2,07/06/2023 22:00,186.32,186.32 lux,100,186.32|True|0,0,965435,FALSE,88,3.1
23d017c5-ad20-4e6b-89c1-62b3079453d8,687746,COMPUTER_ROOM-2,07/06/2023 21:40,186.32,186.32 lux,100,186.32|True|0,0,965435,FALSE,87,3.1
49e04427-fe08-4973-af4e-8a5d56a9809b,687746,COMPUTER_ROOM-2,07/06/2023 21:20,186.48,186.48 lux,100,186.48|True|0,0,965435,FALSE,88,3.09
60d67d1e-e232-4ee1-8298-9765d0416729,687746,COMPUTER_ROOM-2,07/06/2023 21:00,186.32,186.32 lux,100,186.32|True|0,0,965435,FALSE,80,3.1
f8a15322-b64f-4f19-bfb4-87c46f8c0282,687746,COMPUTER_ROOM-2,07/06/2023 20:40,186.32,186.32 lux,100,186.32|True|0,0,965435,FALSE,82,3.09
34655c06-a622-406d-ae9c-6aabbf818528,687746,COMPUTER_ROOM-2,07/06/2023 20:20,186.4,186.4 lux,100,186.4|True|0,0,965435,FALSE,79,3.09
8c0563b4-d4e6-41e9-90cb-23df9cb52fc9,687746,COMPUTER_ROOM-2,07/06/2023 20:00,186.48,186.48 lux,100,186.48|True|0,0,965435,FALSE,84,3.1
9d915fd6-9584-4236-9f68-f16a3b296369,687746,COMPUTER_ROOM-2,07/06/2023 19:40,186.64,186.64 lux,100,186.64|True|0,0,965435,FALSE,83,3.1
5c488db8-f593-4d5d-97bf-c79c1ab7e729,687746,COMPUTER_ROOM-2,07/06/2023 19:20,186.48,186.48 lux,100,186.48|True|0,0,965435,FALSE,83,3.1
aa6b1ca6-a994-447a-a688-8b752ab0b3c9,687746,COMPUTER_ROOM-2,07/06/2023 19:00,186.4,186.4 lux,100,186.4|True|0,0,965435,FALSE,86,3.1
c94ab079-af55-45d7-bef1-f4ac89e245fa,687746,COMPUTER_ROOM-2,07/06/2023 18:40,186.24,186.24 lux,100,186.24|True|0,0,965435,FALSE,87,3.09
7f50e998-09b9-473a-ad4b-58d977837192,687746,COMPUTER_ROOM-2,07/06/2023 18:20,186.48,186.48 lux,100,186.48|True|0,0,965435,FALSE,85,3.09
672a3bc0-2abd-4f59-b2a3-05de6e740bb8,687746,COMPUTER_ROOM-2,07/06/2023 18:00,186.4,186.4 lux,100,186.4|True|0,0,965435,FALSE,86,3.09
8370676b-fb28-43bd-b736-b3357b423e98,687746,COMPUTER_ROOM-2,07/06/2023 17:40,186.48,186.48 lux,100,186.48|True|0,0,965435,FALSE,84,3.09
47ff3f8b-7afa-4b88-8c5e-be3b3cba5294,687746,COMPUTER_ROOM-2,07/06/2023 17:20,186.48,186.48 lux,100,186.48|True|0,0,965435,FALSE,83,3.1
6203a6cb-fbc3-4ebf-95fe-48bdd078bc90,687746,COMPUTER_ROOM-2,07/06/2023 17:00,186.56,186.56 lux,100,186.56|True|0,0,965435,FALSE,85,3.1
72cb5f79-843c-4306-a791-035a37e2ec27,687746,COMPUTER_ROOM-2,07/06/2023 16:40,186.56,186.56 lux,100,186.56|True|0,0,965435,FALSE,88,3.1
32e04060-280f-468c-ba21-b0fcaa9178fa,687746,COMPUTER_ROOM-2,07/06/2023 16:20,186.64,186.64 lux,100,186.64|True|0,0,965435,FALSE,80,3.1
f811275a-29d0-473f-8469-6d116a83b375,687746,COMPUTER_ROOM-2,07/06/2023 16:00,186.64,186.64 lux,100,186.64|True|0,0,965435,FALSE,87,3.1
f2b87a0c-bb33-4bfb-8643-0404c4e0257b,687746,COMPUTER_ROOM-2,07/06/2023 15:40,186.48,186.48 lux,100,186.48|True|0,0,965435,FALSE,87,3.1
780be988-e08a-4b3f-a35a-9a265f36a58e,687746,COMPUTER_ROOM-2,07/06/2023 15:20,186.64,186.64 lux,100,186.64|True|0,0,965435,FALSE,90,3.1
492eea79-268f-4686-8efa-4a8a5fae7425,687746,COMPUTER_ROOM-2,07/06/2023 15:00,186.64,186.64 lux,100,186.64|True|0,0,965435,FALSE,91,3.1
9b8f2057-2132-4f88-8740-19408aac4232,687746,COMPUTER_ROOM-2,07/06/2023 14:40,186.72,186.72 lux,100,186.72|True|0,0,965435,FALSE,79,3.1
b6a36d29-09d2-4f02-9a0b-86e2ce240e46,687746,COMPUTER_ROOM-2,07/06/2023 14:20,186.48,186.48 lux,100,186.48|True|0,0,965435,FALSE,87,3.1
7e1249c1-e2b0-4562-be6b-cb5b4e025e5a,687746,COMPUTER_ROOM-2,07/06/2023 14:00,186.4,186.4 lux,100,186.4|True|0,0,965435,FALSE,82,3.1
3cfdf398-66a7-45fd-95a7-635c511edd6b,687746,COMPUTER_ROOM-2,07/06/2023 13:40,186.64,186.64 lux,100,186.64|True|0,0,965435,FALSE,85,3.1
faf17ef4-bead-488e-ac4c-53aa97e8fa0c,687746,COMPUTER_ROOM-2,07/06/2023 13:20,186.56,186.56 lux,100,186.56|True|0,0,965435,FALSE,82,3.1
07a825db-1e6f-4e68-8b20-8f33bf95c58d,687746,COMPUTER_ROOM-2,07/06/2023 13:00,186.8,186.8 lux,100,186.8|True|0,0,965435,FALSE,81,3.12
b226eebb-470d-46b8-8b56-32cc7ed9c075,687746,COMPUTER_ROOM-2,07/06/2023 12:40,186.72,186.72 lux,100,186.72|True|0,0,965435,FALSE,79,3.09
ae10b58b-bdbb-48bf-8322-5d33cc9f89fe,687746,COMPUTER_ROOM-2,07/06/2023 12:20,186.48,186.48 lux,100,186.48|True|0,0,965435,FALSE,85,3.09
92fd6d8f-4134-4bb8-beb1-d24830084a9a,687746,COMPUTER_ROOM-2,07/06/2023 12:00,186.64,186.64 lux,100,186.64|True|0,0,965435,FALSE,82,3.09
ec7b7652-f46b-49ab-b789-2a7db6825a12,687746,COMPUTER_ROOM-2,07/06/2023 11:40,186.56,186.56 lux,100,186.56|True|0,0,965435,FALSE,81,3.09
5dd98993-6022-4453-bf3a-4ca08a657efb,687746,COMPUTER_ROOM-2,07/06/2023 11:20,186.56,186.56 lux,100,186.56|True|0,0,965435,FALSE,83,3.09
2bf5cde4-567f-4f53-8223-86f8f8377928,687746,COMPUTER_ROOM-2,07/06/2023 11:00,186.8,186.8 lux,100,186.8|True|0,0,965435,FALSE,79,3.1
fa962975-0bb9-443b-a067-04ad6647f5c5,687746,COMPUTER_ROOM-2,07/06/2023 10:40,186.8,186.8 lux,100,186.8|True|0,0,965435,FALSE,86,3.09
1fc4f54d-fe0e-4cb1-8e48-59f7ba10172b,687746,COMPUTER_ROOM-2,07/06/2023 10:20,186.72,186.72 lux,100,186.72|True|0,0,965435,FALSE,87,3.09
e4674a5a-a7ca-4952-95a9-f4757ec6ef5f,687746,COMPUTER_ROOM-2,07/06/2023 10:00,186.56,186.56 lux,100,186.56|True|0,0,965435,FALSE,88,3.09
6236b115-6d1d-4ce5-a2da-63d39c4d236e,687746,COMPUTER_ROOM-2,07/06/2023 09:40,186.56,186.56 lux,100,186.56|True|0,0,965435,FALSE,83,3.09
f993cb20-dd54-4cdd-985d-5612d65f661e,687746,COMPUTER_ROOM-2,07/06/2023 09:20,186.64,186.64 lux,100,186.64|True|0,0,965435,FALSE,87,3.09
e5c4fe51-b92a-44f2-b467-0821508d9df0,687746,COMPUTER_ROOM-2,07/06/2023 09:00,186.56,186.56 lux,100,186.56|True|0,0,965435,FALSE,86,3.09
64b77c9e-61d6-4967-9927-0d178b6de9bd,687746,COMPUTER_ROOM-2,07/06/2023 08:40,186.64,186.64 lux,100,186.64|True|0,0,965435,FALSE,85,3.09
00c90e86-a3b5-4b6b-8a9f-acb39992139a,687746,COMPUTER_ROOM-2,07/06/2023 08:20,186.56,186.56 lux,100,186.56|True|0,0,965435,FALSE,89,3.1
f6e8448a-e4f4-4b88-a4be-e2ad13ac2dfe,687746,COMPUTER_ROOM-2,07/06/2023 08:00,186.32,186.32 lux,100,186.32|True|0,0,965435,FALSE,88,3.09
c777c903-646d-4e59-adac-a0a90da0dec9,687746,COMPUTER_ROOM-2,07/06/2023 07:40,186.48,186.48 lux,100,186.48|True|0,0,965435,FALSE,85,3.09
74c20b3c-b01b-48c9-8f32-b9071e77c5be,687746,COMPUTER_ROOM-2,07/06/2023 07:20,186.4,186.4 lux,100,186.4|True|0,0,965435,FALSE,86,3.09
5fcb852d-0663-4171-bb4f-8b0fb2aa03be,687746,COMPUTER_ROOM-2,07/06/2023 07:00,182,182 lux,100,182|True|0,0,965435,FALSE,88,3.1
9b3e8574-e894-4524-bbc1-1c44dc39e65f,687746,COMPUTER_ROOM-2,07/06/2023 06:40,186.4,186.4 lux,100,186.4|True|0,0,965435,FALSE,86,3.09
d50dce58-ebec-4690-87e6-126bfcb88e02,687746,COMPUTER_ROOM-2,07/06/2023 06:20,185.84,185.84 lux,100,185.84|True|0,0,965435,FALSE,83,3.09
a7b14de7-fcce-421a-999d-4d8c558db54a,687746,COMPUTER_ROOM-2,07/06/2023 06:01,186,186 lux,100,186|True|0,0,965435,FALSE,88,3.09
a18d5134-4c72-4206-86f3-a1cd596b73d8,687746,COMPUTER_ROOM-2,07/06/2023 05:41,186.16,186.16 lux,100,186.16|True|0,0,965435,FALSE,88,3.09
f601beeb-70b8-4157-bdf1-d88096d0f5ef,687746,COMPUTER_ROOM-2,07/06/2023 05:20,185.84,185.84 lux,100,185.84|True|0,0,965435,FALSE,88,3.1
f0590c98-00ef-476e-b36c-21e1ebede870,687746,COMPUTER_ROOM-2,07/06/2023 05:00,186.16,186.16 lux,100,186.16|True|0,0,965435,FALSE,89,3.09
998d244d-9a40-4f09-a7fe-d227fd5b264e,687746,COMPUTER_ROOM-2,07/06/2023 04:40,186.48,186.48 lux,100,186.48|True|0,0,965435,FALSE,89,3.09
288228bd-e009-4d70-9de9-19cb40003989,687746,COMPUTER_ROOM-2,07/06/2023 04:20,186.4,186.4 lux,100,186.4|True|0,0,965435,FALSE,87,3.1
e5024f90-9b90-4005-ad07-cc430e60e1c7,687746,COMPUTER_ROOM-2,07/06/2023 04:00,186.56,186.56 lux,100,186.56|True|0,0,965435,FALSE,88,3.09
9e26732d-4cb0-4b12-be33-4d7d18d98501,687746,COMPUTER_ROOM-2,07/06/2023 03:40,186.4,186.4 lux,100,186.4|True|0,0,965435,FALSE,88,3.09
8c2ccf2d-15e6-4b86-8c9f-196fddde34fa,687746,COMPUTER_ROOM-2,07/06/2023 03:20,186.48,186.48 lux,100,186.48|True|0,0,965435,FALSE,88,3.09
c6a8dec6-583b-4924-a0c6-a1e75da7256d,687746,COMPUTER_ROOM-2,07/06/2023 03:00,186.56,186.56 lux,100,186.56|True|0,0,965435,FALSE,88,3.09
38cbf4a5-a516-4ec2-bb60-5b4ee17f4e7c,687746,COMPUTER_ROOM-2,07/06/2023 02:40,186.4,186.4 lux,100,186.4|True|0,0,965435,FALSE,90,3.1
057e52d2-b0ef-4da0-9d43-2ad904f2583c,687746,COMPUTER_ROOM-2,07/06/2023 02:20,186.56,186.56 lux,100,186.56|True|0,0,965435,FALSE,90,3.1
cc8b38df-6fd3-42e3-8ca5-1225fd6d5073,687746,COMPUTER_ROOM-2,07/06/2023 02:00,186.64,186.64 lux,100,186.64|True|0,0,965435,FALSE,89,3.09
bbf2e1c4-871c-433d-92b4-53360925bfcb,687746,COMPUTER_ROOM-2,07/06/2023 01:40,186.56,186.56 lux,100,186.56|True|0,0,965435,FALSE,89,3.1
ca5bba70-bb22-4ba8-b56d-2d42fee8bab5,687746,COMPUTER_ROOM-2,07/06/2023 01:20,186.4,186.4 lux,100,186.4|True|0,0,965435,FALSE,90,3.09
961cf382-754c-4426-929a-d864bcfc9b15,687746,COMPUTER_ROOM-2,07/06/2023 01:00,186.64,186.64 lux,100,186.64|True|0,0,965435,FALSE,87,3.1
c61f00b8-5f99-497a-a078-bce9b8d8426a,687746,COMPUTER_ROOM-2,07/06/2023 00:40,186.56,186.56 lux,100,186.56|True|0,0,965435,FALSE,89,3.1
3315f284-ffee-461e-ac4d-01ab4bc589b6,687746,COMPUTER_ROOM-2,07/06/2023 00:20,186.4,186.4 lux,100,186.4|True|0,0,965435,FALSE,88,3.09
57e5e721-00c8-47ec-a2c3-4249217bb168,687746,COMPUTER_ROOM-2,07/06/2023 00:00,186.48,186.48 lux,100,186.48|True|0,0,965435,FALSE,89,3.1
28c1805c-3889-49e7-8794-f7d9b9acf4b9,687746,COMPUTER_ROOM-2,07/05/2023 23:40,186.64,186.64 lux,100,186.64|True|0,0,965435,FALSE,90,3.1
3205b95f-1861-4020-b92d-4520efc7dc91,687746,COMPUTER_ROOM-2,07/05/2023 23:20,186.64,186.64 lux,100,186.64|True|0,0,965435,FALSE,90,3.09
c0a21576-8464-4f88-b403-2de7a3390d56,687746,COMPUTER_ROOM-2,07/05/2023 23:00,186.64,186.64 lux,100,186.64|True|0,0,965435,FALSE,89,3.09
15d3358d-fb59-4569-a124-7f0aab94f33b,687746,COMPUTER_ROOM-2,07/05/2023 22:40,186.64,186.64 lux,100,186.64|True|0,0,965435,FALSE,89,3.1
2441ab49-11ea-46c9-8aba-f643838fa3a0,687746,COMPUTER_ROOM-2,07/05/2023 22:20,186.72,186.72 lux,100,186.72|True|0,0,965435,FALSE,89,3.09
620067bb-5bab-4a00-891c-975aa549ec6e,687746,COMPUTER_ROOM-2,07/05/2023 22:00,186.96,186.96 lux,100,186.96|True|0,0,965435,FALSE,88,3.09
