DataMessageGUID,SensorID,Sensor Name,Date,Value,Formatted Value,Battery,Raw Data,Sensor State,GatewayID,Alert Sent,Signal Strength,Voltage
80c144a0-4ea4-4d56-b13b-2be2199c3814,688881,COMPUTER_ROOM-2,07/12/2023 17:53,70.16,70.2° F,100,21.2,16,965435,FALSE,94,3.23
16298c4e-5faa-43b6-8d4b-fa2ad42ae225,688881,COMPUTER_ROOM-2,07/12/2023 17:33,69.62,69.6° F,100,20.9,16,965435,FALSE,94,3.23
0cde5f88-d621-44da-908a-908397236a6e,688881,COMPUTER_ROOM-2,07/12/2023 17:13,70.16,70.2° F,100,21.2,16,965435,FALSE,94,3.23
91ba14f5-ca79-4ae3-8f0a-a88c4bd5a105,688881,COMPUTER_ROOM-2,07/12/2023 16:53,69.98,70° F,100,21.1,16,965435,FALSE,90,3.23
8b52d825-5397-4abb-9fb8-f8152483d334,688881,COMPUTER_ROOM-2,07/12/2023 16:33,70.16,70.2° F,100,21.2,16,965435,FALSE,95,3.23
18df8847-6f52-4d98-a769-010174c166b5,688881,COMPUTER_ROOM-2,07/12/2023 16:13,70.16,70.2° F,100,21.2,16,965435,FALSE,93,3.24
fecf11db-9cd9-47aa-beea-dc5b2a02e24c,688881,COMPUTER_ROOM-2,07/12/2023 15:53,70.16,70.2° F,100,21.2,16,965435,FALSE,89,3.23
d5986ae8-57b3-4eba-856c-d54dd982e6fc,688881,COMPUTER_ROOM-2,07/12/2023 15:33,70.16,70.2° F,100,21.2,16,965435,FALSE,92,3.23
06db9550-3991-44ca-96c3-42686c9fde0f,688881,COMPUTER_ROOM-2,07/12/2023 15:13,69.98,70° F,100,21.1,16,965435,FALSE,92,3.23
edc7ab28-b061-445b-bfd8-63545d790b48,688881,COMPUTER_ROOM-2,07/12/2023 14:53,69.98,70° F,100,21.1,16,965435,FALSE,92,3.23
b04725fe-9c82-4bff-b86a-e301869dff9b,688881,COMPUTER_ROOM-2,07/12/2023 14:33,69.98,70° F,100,21.1,16,965435,FALSE,93,3.23
d1584070-1d00-4562-862e-e02fa4d2a8c8,688881,COMPUTER_ROOM-2,07/12/2023 14:13,69.98,70° F,100,21.1,16,965435,FALSE,92,3.23
e385144a-97e8-4f7e-8152-96cb36890b3f,688881,COMPUTER_ROOM-2,07/12/2023 13:53,69.62,69.6° F,100,20.9,16,965435,FALSE,95,3.23
f49e78d6-9bf1-41a8-931a-da9ea0f689f3,688881,COMPUTER_ROOM-2,07/12/2023 13:33,69.98,70° F,100,21.1,16,965435,FALSE,95,3.23
aeff99c0-9668-4975-96df-ca20bb6c539d,688881,COMPUTER_ROOM-2,07/12/2023 13:13,69.8,69.8° F,100,21,16,965435,FALSE,95,3.23
28cb2aae-1bab-446f-af88-20c80bd52a10,688881,COMPUTER_ROOM-2,07/12/2023 12:53,69.8,69.8° F,100,21,16,965435,FALSE,94,3.23
862c9336-7cfa-4355-8a57-99367748e802,688881,COMPUTER_ROOM-2,07/12/2023 12:33,70.16,70.2° F,100,21.2,16,965435,FALSE,94,3.23
823a73c6-fc1a-432a-bf23-e3d899922119,688881,COMPUTER_ROOM-2,07/12/2023 12:13,69.62,69.6° F,100,20.9,16,965435,FALSE,94,3.23
039f4882-648a-4125-9c9f-9e9bb3fbb349,688881,COMPUTER_ROOM-2,07/12/2023 11:53,69.98,70° F,100,21.1,16,965435,FALSE,92,3.23
58572c7b-1e1c-47c0-bf7b-cb81eed8e537,688881,COMPUTER_ROOM-2,07/12/2023 11:33,69.8,69.8° F,100,21,16,965435,FALSE,94,3.23
7c04173e-cbff-4485-a5a2-9c499d14b90b,688881,COMPUTER_ROOM-2,07/12/2023 11:13,69.62,69.6° F,100,20.9,16,965435,FALSE,90,3.23
4a20cb47-1ab3-4c91-a678-06ce6c4837a9,688881,COMPUTER_ROOM-2,07/12/2023 10:53,70.16,70.2° F,100,21.2,16,965435,FALSE,94,3.24
82a68ca3-ee7f-4268-84c1-756aa46960f0,688881,COMPUTER_ROOM-2,07/12/2023 10:33,69.8,69.8° F,100,21,16,965435,FALSE,92,3.26
f9a84863-f9da-4249-9869-97d88db11af9,688881,COMPUTER_ROOM-2,07/12/2023 10:13,70.16,70.2° F,100,21.2,16,965435,FALSE,92,3.23
4b3d80cb-685a-4a43-88bd-f7ef1d5c2360,688881,COMPUTER_ROOM-2,07/12/2023 09:53,70.16,70.2° F,100,21.2,16,965435,FALSE,96,3.23
e29b7014-79b0-4eca-b5b1-1b977fdeb49d,688881,COMPUTER_ROOM-2,07/12/2023 09:33,69.62,69.6° F,100,20.9,16,965435,FALSE,91,3.23
25fef880-6329-49a3-b983-eeb4af35703d,688881,COMPUTER_ROOM-2,07/12/2023 09:13,70.34,70.3° F,100,21.3,16,965435,FALSE,96,3.23
3aa49070-e855-4449-be43-738b1681bbab,688881,COMPUTER_ROOM-2,07/12/2023 08:53,69.8,69.8° F,100,21,16,965435,FALSE,95,3.23
9a3c9615-cd61-402c-bc44-07cb889d4364,688881,COMPUTER_ROOM-2,07/12/2023 08:33,70.16,70.2° F,100,21.2,16,965435,FALSE,95,3.23
2a472a9d-03b5-409a-8788-5daa03c33f3b,688881,COMPUTER_ROOM-2,07/12/2023 08:13,70.16,70.2° F,100,21.2,16,965435,FALSE,95,3.23
d26365cc-33c5-467a-98c1-427c7c969acd,688881,COMPUTER_ROOM-2,07/12/2023 07:53,69.8,69.8° F,100,21,16,965435,FALSE,94,3.23
c0046420-3543-4f9e-9619-8057b6052771,688881,COMPUTER_ROOM-2,07/12/2023 07:33,70.16,70.2° F,100,21.2,16,965435,FALSE,94,3.23
48ec8202-a12f-4712-9a93-f63beb95d244,688881,COMPUTER_ROOM-2,07/12/2023 07:13,69.8,69.8° F,100,21,16,965435,FALSE,94,3.23
346f7f13-7865-44d0-aaf4-a00e8ea1521c,688881,COMPUTER_ROOM-2,07/12/2023 06:53,69.8,69.8° F,100,21,16,965435,FALSE,92,3.23
d32ba24e-ec48-4c99-8b72-0128c91a8f51,688881,COMPUTER_ROOM-2,07/12/2023 06:33,69.98,70° F,100,21.1,16,965435,FALSE,92,3.23
082209ac-a82a-4c58-9aec-14113b0de4c6,688881,COMPUTER_ROOM-2,07/12/2023 06:13,69.26,69.3° F,100,20.7,16,965435,FALSE,90,3.23
81b875f9-3c6c-43c4-8d4b-ad44e3ea5129,688881,COMPUTER_ROOM-2,07/12/2023 05:53,69.26,69.3° F,100,20.7,16,965435,FALSE,89,3.23
8c4a46ca-f5ba-4358-bcc4-8770738f4eca,688881,COMPUTER_ROOM-2,07/12/2023 05:33,68.18,68.2° F,100,20.1,16,965435,FALSE,90,3.23
cac271fd-d10d-4aec-b86c-1a694ec03266,688881,COMPUTER_ROOM-2,07/12/2023 05:13,69.8,69.8° F,100,21,16,965435,FALSE,90,3.23
507ca8d6-d2ee-44b6-b175-33ff7afcae59,688881,COMPUTER_ROOM-2,07/12/2023 04:53,69.44,69.4° F,100,20.8,16,965435,FALSE,90,3.23
ad29f02d-a976-4dbd-94d5-a4259a4e4ba0,688881,COMPUTER_ROOM-2,07/12/2023 04:33,70.16,70.2° F,100,21.2,16,965435,FALSE,91,3.23
86334cca-bc9f-47bb-a844-377c30d8743e,688881,COMPUTER_ROOM-2,07/12/2023 04:13,69.62,69.6° F,100,20.9,16,965435,FALSE,91,3.23
b41e8673-9014-4fb6-8d02-2480cace4fd5,688881,COMPUTER_ROOM-2,07/12/2023 03:53,70.16,70.2° F,100,21.2,16,965435,FALSE,91,3.23
8e6dd634-d990-4f7a-93c0-89b2b4ee4d4e,688881,COMPUTER_ROOM-2,07/12/2023 03:33,69.8,69.8° F,100,21,16,965435,FALSE,90,3.24
a6bc9560-1e90-494f-acfa-68aa578bd1c6,688881,COMPUTER_ROOM-2,07/12/2023 03:13,70.16,70.2° F,100,21.2,16,965435,FALSE,90,3.23
86e70499-6301-4745-b13d-114799de849d,688881,COMPUTER_ROOM-2,07/12/2023 02:53,69.98,70° F,100,21.1,16,965435,FALSE,92,3.23
a2777cd5-ddc4-4599-aaca-4ef1c12cd1d9,688881,COMPUTER_ROOM-2,07/12/2023 02:33,70.16,70.2° F,100,21.2,16,965435,FALSE,89,3.23
e7d3ad79-9ea8-47ac-86d2-3627b71cc0c4,688881,COMPUTER_ROOM-2,07/12/2023 02:13,70.16,70.2° F,100,21.2,16,965435,FALSE,90,3.24
d7bbb865-0e99-407a-97c7-20cc16eb79d2,688881,COMPUTER_ROOM-2,07/12/2023 01:53,69.98,70° F,100,21.1,16,965435,FALSE,91,3.24
75fb3acf-792a-404b-ac5a-7d3543b66ff0,688881,COMPUTER_ROOM-2,07/12/2023 01:33,70.34,70.3° F,100,21.3,16,965435,FALSE,91,3.24
51d816d1-c42e-4e74-9ddf-d622ea833a58,688881,COMPUTER_ROOM-2,07/12/2023 01:13,70.34,70.3° F,100,21.3,16,965435,FALSE,92,3.24
2131d965-4ce8-46a0-838b-2353d69b65ba,688881,COMPUTER_ROOM-2,07/12/2023 00:53,70.34,70.3° F,100,21.3,16,965435,FALSE,90,3.24
9e46adc7-de46-4f1e-92de-3ea9f93ab41c,688881,COMPUTER_ROOM-2,07/12/2023 00:33,70.52,70.5° F,100,21.4,16,965435,FALSE,92,3.24
cba62f2f-01cc-4ff5-849e-7382bfa81b1e,688881,COMPUTER_ROOM-2,07/12/2023 00:13,70.34,70.3° F,100,21.3,16,965435,FALSE,91,3.24
2005d010-22ef-444e-9b3f-a5a3c98ea1a3,688881,COMPUTER_ROOM-2,07/11/2023 23:53,70.7,70.7° F,100,21.5,16,965435,FALSE,92,3.25
a213b6b7-62fd-4c79-a97b-0665a4232e2d,688881,COMPUTER_ROOM-2,07/11/2023 23:33,70.16,70.2° F,100,21.2,16,965435,FALSE,91,3.24
1bb02ce8-0d8b-4f9d-b062-236272098d85,688881,COMPUTER_ROOM-2,07/11/2023 23:13,70.7,70.7° F,100,21.5,16,965435,FALSE,91,3.24
70a51b78-9ef9-45de-bc9f-8164d5ec1932,688881,COMPUTER_ROOM-2,07/11/2023 22:53,70.34,70.3° F,100,21.3,16,965435,FALSE,94,3.24
f5626ee3-51f7-4272-9ac5-d4ec69effb68,688881,COMPUTER_ROOM-2,07/11/2023 22:33,70.52,70.5° F,100,21.4,16,965435,FALSE,92,3.26
a1e5cbe6-5c05-4d13-a55e-b70b418b3a3c,688881,COMPUTER_ROOM-2,07/11/2023 22:13,70.52,70.5° F,100,21.4,16,965435,FALSE,90,3.23
183a549a-d0e5-456b-bb4a-de46481180e5,688881,COMPUTER_ROOM-2,07/11/2023 21:53,70.16,70.2° F,100,21.2,16,965435,FALSE,89,3.24
1841e487-7134-435e-8ea5-5d070188598a,688881,COMPUTER_ROOM-2,07/11/2023 21:33,70.52,70.5° F,100,21.4,16,965435,FALSE,90,3.23
d1a67e99-f664-40fa-9747-3fa8da0821b3,688881,COMPUTER_ROOM-2,07/11/2023 21:13,70.16,70.2° F,100,21.2,16,965435,FALSE,90,3.24
03598bb0-4998-42bc-b0ab-e8b7807d963b,688881,COMPUTER_ROOM-2,07/11/2023 20:53,70.52,70.5° F,100,21.4,16,965435,FALSE,90,3.24
2a81e43f-d786-45e5-a2ca-daeef1133e5e,688881,COMPUTER_ROOM-2,07/11/2023 20:33,70.16,70.2° F,100,21.2,16,965435,FALSE,90,3.23
7d2adebe-bae5-4acc-96ed-0658ce2c2415,688881,COMPUTER_ROOM-2,07/11/2023 20:13,70.52,70.5° F,100,21.4,16,965435,FALSE,91,3.23
568e8d26-f5a7-4ba4-ba87-e2576be0d59d,688881,COMPUTER_ROOM-2,07/11/2023 19:53,70.34,70.3° F,100,21.3,16,965435,FALSE,90,3.24
cc768999-0885-4bf9-a4a8-a3ccbb3b8746,688881,COMPUTER_ROOM-2,07/11/2023 19:33,70.34,70.3° F,100,21.3,16,965435,FALSE,91,3.24
7d82f6e0-8bec-4620-8eb0-2ded13ff7e33,688881,COMPUTER_ROOM-2,07/11/2023 19:13,70.52,70.5° F,100,21.4,16,965435,FALSE,90,3.23
901705ff-2e7b-4ad2-bde5-74d4e4cf50aa,688881,COMPUTER_ROOM-2,07/11/2023 18:53,70.16,70.2° F,100,21.2,16,965435,FALSE,92,3.23
52465b64-eba7-4790-baaf-00b5e6b3b943,688881,COMPUTER_ROOM-2,07/11/2023 18:33,70.52,70.5° F,100,21.4,16,965435,FALSE,93,3.23
eb45c4a6-7032-4522-98a4-f8ef74b26aef,688881,COMPUTER_ROOM-2,07/11/2023 18:13,69.98,70° F,100,21.1,16,965435,FALSE,91,3.23
923cdec5-ccb9-44c5-b9eb-d5c9cf8306b4,688881,COMPUTER_ROOM-2,07/11/2023 17:53,70.7,70.7° F,100,21.5,16,965435,FALSE,91,3.23
dc760c6b-d5f8-43df-81bd-e857855e43fc,688881,COMPUTER_ROOM-2,07/11/2023 17:33,70.16,70.2° F,100,21.2,16,965435,FALSE,92,3.24
1fddbd8d-003a-4697-9441-61037ea27454,688881,COMPUTER_ROOM-2,07/11/2023 17:13,70.52,70.5° F,100,21.4,16,965435,FALSE,92,3.24
bc5d3688-a7e7-480b-8fa9-6874f55ba8cb,688881,COMPUTER_ROOM-2,07/11/2023 16:53,70.52,70.5° F,100,21.4,16,965435,FALSE,90,3.24
f90e2e0c-221d-45df-a8ee-fec678acb4eb,688881,COMPUTER_ROOM-2,07/11/2023 16:33,70.16,70.2° F,100,21.2,16,965435,FALSE,92,3.24
dbfbb0db-cd1b-4e1a-b645-e7f782e44f55,688881,COMPUTER_ROOM-2,07/11/2023 16:13,70.52,70.5° F,100,21.4,16,965435,FALSE,94,3.23
045b670a-3bf7-4987-9913-6cf8b2cd7da7,688881,COMPUTER_ROOM-2,07/11/2023 15:53,70.34,70.3° F,100,21.3,16,965435,FALSE,92,3.23
09c1b5d5-107a-4c10-bcd2-fded985d88d0,688881,COMPUTER_ROOM-2,07/11/2023 15:33,70.16,70.2° F,100,21.2,16,965435,FALSE,91,3.24
6f8e1675-4097-4f6d-bc65-deaf794d520b,688881,COMPUTER_ROOM-2,07/11/2023 15:13,70.52,70.5° F,100,21.4,16,965435,FALSE,90,3.24
f54a25ec-8bf2-4293-aea1-5f33ca462a9d,688881,COMPUTER_ROOM-2,07/11/2023 14:53,70.16,70.2° F,100,21.2,16,965435,FALSE,90,3.24
406a536c-76ec-427e-8dde-4141212c42f1,688881,COMPUTER_ROOM-2,07/11/2023 14:33,70.52,70.5° F,100,21.4,16,965435,FALSE,90,3.24
c0fd145b-42c7-447b-8441-c3eea7c18b0b,688881,COMPUTER_ROOM-2,07/11/2023 14:13,70.52,70.5° F,100,21.4,16,965435,FALSE,94,3.24
cfa62af3-5a53-48ed-8c24-850b02361251,688881,COMPUTER_ROOM-2,07/11/2023 13:53,70.16,70.2° F,100,21.2,16,965435,FALSE,91,3.24
3c27b1ec-a5ee-4553-bb9b-95c306301fac,688881,COMPUTER_ROOM-2,07/11/2023 13:33,70.52,70.5° F,100,21.4,16,965435,FALSE,92,3.24
8cbe6123-8f0a-4629-93e9-5e160cbb0f0e,688881,COMPUTER_ROOM-2,07/11/2023 13:13,69.98,70° F,100,21.1,16,965435,FALSE,91,3.24
fb56cebd-dc3e-4390-9bb2-0c353d7c376d,688881,COMPUTER_ROOM-2,07/11/2023 12:53,70.7,70.7° F,100,21.5,16,965435,FALSE,92,3.24
e09533a8-509b-4719-b556-44c37534710b,688881,COMPUTER_ROOM-2,07/11/2023 12:33,70.16,70.2° F,100,21.2,16,965435,FALSE,91,3.24
0a218f67-5700-4005-a864-fe1bfca2cdf3,688881,COMPUTER_ROOM-2,07/11/2023 12:13,70.16,70.2° F,100,21.2,16,965435,FALSE,90,3.24
226046e8-6b25-46a8-8260-869b515172f5,688881,COMPUTER_ROOM-2,07/11/2023 11:53,70.34,70.3° F,100,21.3,16,965435,FALSE,91,3.23
0be99169-207c-4f92-be60-9f48495b7779,688881,COMPUTER_ROOM-2,07/11/2023 11:33,69.8,69.8° F,100,21,16,965435,FALSE,89,3.23
90bb0f81-18c7-4a0f-9619-ae058b37bad9,688881,COMPUTER_ROOM-2,07/11/2023 11:13,70.34,70.3° F,100,21.3,16,965435,FALSE,88,3.23
0699209a-a63d-4d61-a730-e9deca3b6b2d,688881,COMPUTER_ROOM-2,07/11/2023 10:53,69.62,69.6° F,100,20.9,16,965435,FALSE,91,3.24
13a9b548-ecee-4bf2-a7fd-13a51f48fdca,688881,COMPUTER_ROOM-2,07/11/2023 10:33,70.16,70.2° F,100,21.2,16,965435,FALSE,90,3.26
b56c9fd0-8a67-4a6f-a3cc-c168d0cb7d33,688881,COMPUTER_ROOM-2,07/11/2023 10:13,69.98,70° F,100,21.1,16,965435,FALSE,90,3.24
ef5ac2ea-6996-4ea9-bbd5-dacb93457341,688881,COMPUTER_ROOM-2,07/11/2023 09:53,70.7,70.7° F,100,21.5,16,965435,FALSE,89,3.23
22af46cc-c475-4338-b8bb-fb18dae2ff05,688881,COMPUTER_ROOM-2,07/11/2023 09:33,70.34,70.3° F,100,21.3,16,965435,FALSE,90,3.24
bdf4e5d1-2a98-4f65-9fc8-9a70a5cfb1fb,688881,COMPUTER_ROOM-2,07/11/2023 09:13,70.16,70.2° F,100,21.2,16,965435,FALSE,88,3.24
e52ced61-6648-42f2-8a6b-0bc709f819ae,688881,COMPUTER_ROOM-2,07/11/2023 08:53,70.52,70.5° F,100,21.4,16,965435,FALSE,85,3.24
b376dfa9-9a88-4f86-9691-2085c8bcf87c,688881,COMPUTER_ROOM-2,07/11/2023 08:33,69.98,70° F,100,21.1,16,965435,FALSE,86,3.24
85236b3f-6bb4-4b2c-b5de-4f79bc0faf69,688881,COMPUTER_ROOM-2,07/11/2023 08:13,70.7,70.7° F,100,21.5,16,965435,FALSE,86,3.24
f63b7e98-e804-4b46-bda7-ec9e387fc155,688881,COMPUTER_ROOM-2,07/11/2023 07:53,70.34,70.3° F,100,21.3,16,965435,FALSE,89,3.24
f509c467-60df-4d9c-99ed-81d6e686f30a,688881,COMPUTER_ROOM-2,07/11/2023 07:33,70.34,70.3° F,100,21.3,16,965435,FALSE,87,3.24
ece6b548-2696-4afe-8a57-3374e231e017,688881,COMPUTER_ROOM-2,07/11/2023 07:13,70.52,70.5° F,100,21.4,16,965435,FALSE,89,3.24
dcfaffcf-13b1-4546-a820-23517e251018,688881,COMPUTER_ROOM-2,07/11/2023 06:53,70.16,70.2° F,100,21.2,16,965435,FALSE,92,3.24
95b28a86-937e-4593-867b-2af0f67a109b,688881,COMPUTER_ROOM-2,07/11/2023 06:33,70.52,70.5° F,100,21.4,16,965435,FALSE,92,3.24
50441389-7062-497e-861d-e84ced5cb09d,688881,COMPUTER_ROOM-2,07/11/2023 06:13,70.16,70.2° F,100,21.2,16,965435,FALSE,89,3.24
9ae1c614-d918-4a7c-8ef0-c0633de66901,688881,COMPUTER_ROOM-2,07/11/2023 05:53,70.7,70.7° F,100,21.5,16,965435,FALSE,91,3.24
7c84c185-7b01-400b-84a6-03ed37683327,688881,COMPUTER_ROOM-2,07/11/2023 05:33,70.34,70.3° F,100,21.3,16,965435,FALSE,91,3.24
8805ea96-1bf6-4c5f-b522-9368c207bac0,688881,COMPUTER_ROOM-2,07/11/2023 05:13,70.34,70.3° F,100,21.3,16,965435,FALSE,92,3.24
5f482f82-0fe6-4dc3-94d6-3e1029fea93c,688881,COMPUTER_ROOM-2,07/11/2023 04:53,70.7,70.7° F,100,21.5,16,965435,FALSE,94,3.24
7a85f459-8dbe-4380-be38-1c3048115e99,688881,COMPUTER_ROOM-2,07/11/2023 04:33,70.16,70.2° F,100,21.2,16,965435,FALSE,95,3.24
e6f3dec3-26d7-4140-b668-ef4ac7b1529c,688881,COMPUTER_ROOM-2,07/11/2023 04:13,70.52,70.5° F,100,21.4,16,965435,FALSE,96,3.24
a221df3d-9530-49dc-8dd9-072c53de33e5,688881,COMPUTER_ROOM-2,07/11/2023 03:53,69.98,70° F,100,21.1,16,965435,FALSE,95,3.23
f76595aa-9fd8-430a-ac60-9b2f927fbc98,688881,COMPUTER_ROOM-2,07/11/2023 03:33,70.52,70.5° F,100,21.4,16,965435,FALSE,96,3.24
07c04921-a6d6-4921-816a-295f708baab1,688881,COMPUTER_ROOM-2,07/11/2023 03:13,69.98,70° F,100,21.1,16,965435,FALSE,95,3.24
97029faa-24ed-42b0-abd8-cecde6ca7a5c,688881,COMPUTER_ROOM-2,07/11/2023 02:53,70.52,70.5° F,100,21.4,16,965435,FALSE,95,3.24
74c345a0-8d7c-45c0-877e-0a1d867764ac,688881,COMPUTER_ROOM-2,07/11/2023 02:33,69.98,70° F,100,21.1,16,965435,FALSE,95,3.24
f72d68d4-f0cd-42ad-a4ac-d28fa74dc727,688881,COMPUTER_ROOM-2,07/11/2023 02:13,70.52,70.5° F,100,21.4,16,965435,FALSE,94,3.24
3c9158c3-79a6-4459-909d-c0d95c0eca4d,688881,COMPUTER_ROOM-2,07/11/2023 01:53,69.98,70° F,100,21.1,16,965435,FALSE,94,3.24
360e24c9-6e6f-414d-a544-e2fdcf2bddaf,688881,COMPUTER_ROOM-2,07/11/2023 01:33,70.52,70.5° F,100,21.4,16,965435,FALSE,95,3.24
4488bd68-2f42-4435-9477-91b1ff1e2cae,688881,COMPUTER_ROOM-2,07/11/2023 01:13,70.16,70.2° F,100,21.2,16,965435,FALSE,95,3.24
19da2d60-87ee-4270-830b-02edbe8d633c,688881,COMPUTER_ROOM-2,07/11/2023 00:53,70.52,70.5° F,100,21.4,16,965435,FALSE,95,3.24
186a6b41-1f7f-4481-98f1-f5a248758ad8,688881,COMPUTER_ROOM-2,07/11/2023 00:33,70.16,70.2° F,100,21.2,16,965435,FALSE,96,3.24
49efdf17-915e-46fb-83ab-1ee689d666ad,688881,COMPUTER_ROOM-2,07/11/2023 00:13,70.52,70.5° F,100,21.4,16,965435,FALSE,96,3.24
3bdae914-f760-4808-b70d-7951d592d4c5,688881,COMPUTER_ROOM-2,07/10/2023 23:53,70.34,70.3° F,100,21.3,16,965435,FALSE,96,3.24
e801c936-aaff-4e6f-8c52-51ba3dfaf771,688881,COMPUTER_ROOM-2,07/10/2023 23:33,70.34,70.3° F,100,21.3,16,965435,FALSE,96,3.24
c4e39095-d1bc-4c15-9800-966822ac3812,688881,COMPUTER_ROOM-2,07/10/2023 23:13,70.34,70.3° F,100,21.3,16,965435,FALSE,95,3.24
03426384-7dc5-4804-83f6-d10aa2ecf8b6,688881,COMPUTER_ROOM-2,07/10/2023 22:53,70.16,70.2° F,100,21.2,16,965435,FALSE,96,3.24
2e6b7ead-4d77-412f-a0ed-f18b2e90b7d9,688881,COMPUTER_ROOM-2,07/10/2023 22:33,70.34,70.3° F,100,21.3,16,965435,FALSE,95,3.26
125f9d11-c10d-491b-818b-e973dd64c16e,688881,COMPUTER_ROOM-2,07/10/2023 22:13,69.98,70° F,100,21.1,16,965435,FALSE,95,3.23
af822479-2774-4bed-8ec6-2f14b054ca8d,688881,COMPUTER_ROOM-2,07/10/2023 21:53,70.34,70.3° F,100,21.3,16,965435,FALSE,96,3.23
6e0cc793-1192-47a2-bcf8-ef141822556a,688881,COMPUTER_ROOM-2,07/10/2023 21:33,69.98,70° F,100,21.1,16,965435,FALSE,96,3.24
b1a26616-e331-4550-924f-3661d9958216,688881,COMPUTER_ROOM-2,07/10/2023 21:13,70.52,70.5° F,100,21.4,16,965435,FALSE,95,3.24
b371b19d-ea9c-4d1d-a3ea-c3c3c360b68d,688881,COMPUTER_ROOM-2,07/10/2023 20:53,69.98,70° F,100,21.1,16,965435,FALSE,96,3.24
5cbfa362-1992-420c-80bc-1e2f527096a8,688881,COMPUTER_ROOM-2,07/10/2023 20:33,70.52,70.5° F,100,21.4,16,965435,FALSE,94,3.23
c02a6584-2033-413a-b3b8-0f55d5e03cd1,688881,COMPUTER_ROOM-2,07/10/2023 20:13,69.98,70° F,100,21.1,16,965435,FALSE,96,3.24
8658200d-0b73-4a8f-aec8-723f11ae944d,688881,COMPUTER_ROOM-2,07/10/2023 19:53,70.52,70.5° F,100,21.4,16,965435,FALSE,95,3.24
be0ca250-67ac-417c-a3d9-3ff60f73054d,688881,COMPUTER_ROOM-2,07/10/2023 19:33,70.16,70.2° F,100,21.2,16,965435,FALSE,95,3.24
b53a1d6a-38b8-42b5-85bb-3665e43e3276,688881,COMPUTER_ROOM-2,07/10/2023 19:13,70.52,70.5° F,100,21.4,16,965435,FALSE,95,3.24
1d13cdcb-2c1e-436f-aa30-dd575786ccc1,688881,COMPUTER_ROOM-2,07/10/2023 18:53,70.34,70.3° F,100,21.3,16,965435,FALSE,95,3.24
a0d5bfef-482d-410f-ab96-45a3c9df67ea,688881,COMPUTER_ROOM-2,07/10/2023 18:33,70.16,70.2° F,100,21.2,16,965435,FALSE,96,3.23
9bb03bcd-caf4-46e2-bbca-a181e0fc0e0b,688881,COMPUTER_ROOM-2,07/10/2023 18:13,70.52,70.5° F,100,21.4,16,965435,FALSE,96,3.24
2f8e8feb-efb0-4475-a33b-4aeabda706d7,688881,COMPUTER_ROOM-2,07/10/2023 17:53,69.98,70° F,100,21.1,16,965435,FALSE,96,3.24
50e4441f-efaf-41e9-b9e8-855b00782ada,688881,COMPUTER_ROOM-2,07/10/2023 17:33,70.34,70.3° F,100,21.3,16,965435,FALSE,95,3.24
c672aa5e-2374-4e9a-a03d-bffbf321af82,688881,COMPUTER_ROOM-2,07/10/2023 17:13,69.98,70° F,100,21.1,16,965435,FALSE,94,3.24
9fd98c3a-0a8f-4daf-9d17-5703e28e6bbf,688881,COMPUTER_ROOM-2,07/10/2023 16:53,70.52,70.5° F,100,21.4,16,965435,FALSE,96,3.24
31312992-198b-48f5-899b-285561d290a6,688881,COMPUTER_ROOM-2,07/10/2023 16:33,69.98,70° F,100,21.1,16,965435,FALSE,96,3.24
294cc299-4f62-4c38-95c0-32082d0bd716,688881,COMPUTER_ROOM-2,07/10/2023 16:13,70.52,70.5° F,100,21.4,16,965435,FALSE,94,3.24
732e8093-3415-41b9-9cb5-6d962f1e5b03,688881,COMPUTER_ROOM-2,07/10/2023 15:53,69.98,70° F,100,21.1,16,965435,FALSE,96,3.24
f2f7f7e6-bbd5-400c-8425-246043948900,688881,COMPUTER_ROOM-2,07/10/2023 15:33,70.52,70.5° F,100,21.4,16,965435,FALSE,96,3.23
c9250032-c250-4190-ad22-68e0771e4a18,688881,COMPUTER_ROOM-2,07/10/2023 15:13,70.34,70.3° F,100,21.3,16,965435,FALSE,96,3.24
c5370569-b37b-49eb-84bd-4ae880d18b82,688881,COMPUTER_ROOM-2,07/10/2023 14:53,70.16,70.2° F,100,21.2,16,965435,FALSE,96,3.24
571d8f74-09c8-46fc-8948-ac6f24a5df25,688881,COMPUTER_ROOM-2,07/10/2023 14:33,70.34,70.3° F,100,21.3,16,965435,FALSE,96,3.24
fd83b61f-95c2-4c14-ad56-b5c6b9a32a67,688881,COMPUTER_ROOM-2,07/10/2023 14:13,70.16,70.2° F,100,21.2,16,965435,FALSE,96,3.23
838efacb-487d-44ea-9398-e227d8cbb5fa,688881,COMPUTER_ROOM-2,07/10/2023 13:53,70.16,70.2° F,100,21.2,16,965435,FALSE,96,3.24
82c8f0c0-7a81-4af6-a8a0-3a0de466f7f2,688881,COMPUTER_ROOM-2,07/10/2023 13:33,70.16,70.2° F,100,21.2,16,965435,FALSE,96,3.24
48b49d67-5e7a-449b-857f-d876ca774d66,688881,COMPUTER_ROOM-2,07/10/2023 13:13,70.34,70.3° F,100,21.3,16,965435,FALSE,96,3.24
f91d795a-c22e-4f4c-b33f-869607a95966,688881,COMPUTER_ROOM-2,07/10/2023 12:53,70.16,70.2° F,100,21.2,16,965435,FALSE,97,3.24
